,GT,winner,point_est,std,recovered,n_sig_better,nc_low,nc_high,above_nc,dif_from_nc_sig,sub-01_data_rdm_oe_rel,sub-02_data_rdm_oe_rel,sub-03_data_rdm_oe_rel,sub-04_data_rdm_oe_rel,sub-05_data_rdm_oe_rel,sub-01_GT_roi_size,sub-02_GT_roi_size,sub-03_GT_roi_size,sub-04_GT_roi_size,sub-05_GT_roi_size,comparison_method,pattern_subset,prec_type,snr_rel,perm_num,n_runs
10239,FFC_left,MT+MST_right,0.02116530449746539,0.05393078213753095,0,0,-0.0029181420382654835,0.44533741833579216,1,0.7392613355886803,,,,,,55,49,33,49,47,cosine,50,res-univariate,0.1,2,8
10240,FFC_left,V2_left,0.09659402197615705,0.16843273006394813,0,0,0.011229511197046094,0.42412941475801247,1,,,,,,,55,49,33,49,47,cosine,5,res-univariate,0.1,2,16
10241,FFC_left,MT+MST_left,0.0177949613834718,0.11842356828982831,0,0,0.2481212669361318,0.5585612936263851,0,0.1767639184764005,,,,,,55,49,33,49,47,cosine,10,res-univariate,0.1,2,16
10242,FFC_left,VVC_left,0.09372533664574742,0.09247904372706331,0,0,0.036643031294206777,0.4591120981980465,1,0.3848548539767185,,,,,,55,49,33,49,47,cosine,20,res-univariate,0.1,2,16
10243,FFC_left,MT+MST_right,0.0763218285116744,0.06662569567163437,0,0,0.021915378631094717,0.45410294399709095,1,0.7770063646208567,,,,,,55,49,33,49,47,cosine,30,res-univariate,0.1,2,16
10244,FFC_left,VMV_left,0.06873517890954726,0.05910369746091606,0,0,0.061965274467214025,0.4740650133782037,1,0.6444198572831015,,,,,,55,49,33,49,47,cosine,50,res-univariate,0.1,2,16
10245,FFC_left,V1_right,0.00227656498420034,0.19922804264632601,0,0,0.14690861355769383,0.4874899288455653,0,,,,,,,55,49,33,49,47,cosine,5,res-univariate,0.1,2,32
10246,FFC_left,VVC_left,0.09978615327752324,0.10472495460219397,0,0,-0.14083387317813884,0.3726733165261341,1,0.07300202653996668,,,,,,55,49,33,49,47,cosine,10,res-univariate,0.1,2,32
10247,FFC_left,PHA_right,0.15409382407898875,0.11324156549418761,0,0,0.06759072313609442,0.4704642768077685,1,0.9371746440495128,,,,,,55,49,33,49,47,cosine,20,res-univariate,0.1,2,32
10248,FFC_left,VVC_left,0.1082181326534088,0.08036500372355647,0,0,0.019225171582009065,0.45122526763590254,1,0.3559838313315251,,,,,,55,49,33,49,47,cosine,30,res-univariate,0.1,2,32
